,date,close,volume,open,low,high,Unnamed: 0,unnamed: 0,unnamed: 0.1,unnamed: 0.1.1,unnamed: 0.1.1.1,unnamed: 0.1.1.1.1,unnamed: 0.1.1.1.1.1,unnamed: 0.1.1.1.1.1.1,cpiaucns,cpiaucns_multiplier,cpi_adj_price
100,1993-06-23,26.096858978271484,227600.0,26.336618106693766,26.096858978271484,26.336618106693766,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,144.4,1.947008310249308,52.09341263440839
101,1993-06-24,26.447280883789062,243700.0,26.170635686259885,26.170635686259885,26.447280883789062,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,144.4,1.947008310249308,52.09341263440839
102,1993-06-25,26.428823471069336,44800.0,26.428823471069336,26.41038046794926,26.50259548354964,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,144.4,1.947008310249308,52.09341263440839
103,1993-06-28,26.723905563354492,439900.0,26.557918572277757,26.521032574260705,26.723905563354492,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,144.4,1.947008310249308,52.09341263440839
104,1993-06-29,26.594816207885742,207500.0,26.68703124328063,26.557930193727785,26.68703124328063,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,144.4,1.947008310249308,52.09341263440839
105,1993-06-30,26.594816207885742,437600.0,26.631702222043696,26.557930193727785,26.68703124328063,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,144.4,1.947008310249308,52.09341263440839
106,1993-07-01,26.52103042602539,605700.0,26.631688411113117,26.484144430996146,26.631688411113117,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
107,1993-07-02,26.373502731323242,285400.0,26.428831758032313,26.281287686808128,26.447274766935337,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
108,1993-07-06,26.096858978271484,246400.0,26.336618106693766,26.05997295851421,26.410390146208314,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
109,1993-07-07,26.170631408691406,343700.0,26.078416357920823,26.078416357920823,26.20751742899964,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
110,1993-07-08,26.465709686279297,248200.0,26.189064637293797,26.1521786307624,26.521038696076396,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
111,1993-07-09,26.539485931396484,378200.0,26.46571390656981,26.410384887949803,26.539485931396484,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
112,1993-07-12,26.52103042602539,373700.0,26.50258742851077,26.465701433481524,26.53947342354001,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
113,1993-07-13,26.50260353088379,389600.0,26.539489548324127,26.355059461122433,26.613261583204807,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
114,1993-07-14,26.594816207885742,617300.0,26.52104417956983,26.502601172490852,26.668588236201654,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
115,1993-07-15,26.484153747558594,443800.0,26.576368767570983,26.428824735551157,26.576368767570983,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
116,1993-07-16,26.410381317138672,216400.0,26.502596335704098,26.3734953097125,26.521039339417186,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
117,1993-07-19,26.39194679260254,188200.0,26.410389802240974,26.318174754048794,26.410389802240974,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
118,1993-07-20,26.465709686279297,68500.0,26.373494669950798,26.2443936470909,26.465709686279297,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
119,1993-07-21,26.447280883789062,142700.0,26.42883787062045,26.355065817946002,26.447280883789062,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
120,1993-07-22,26.262834548950195,632400.0,26.410378563270143,26.262834548950195,26.447264566850126,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
121,1993-07-23,26.39194679260254,286200.0,26.318174754048794,26.299731744410355,26.39194679260254,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
122,1993-07-26,26.539485931396484,121300.0,26.46571390656981,26.46571390656981,26.59481495001649,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
123,1993-07-27,26.52103042602539,92800.0,26.55791642105463,26.428815438452283,26.576359418569254,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
124,1993-07-28,26.465709686279297,30800.0,26.465709686279297,26.428823679747897,26.521038696076396,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
125,1993-07-29,26.613245010375977,331000.0,26.521030024200037,26.484144029729663,26.68701699931673,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
126,1993-07-30,26.465709686279297,75300.0,26.613253712404894,26.428823679747897,26.613253712404894,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
127,1993-08-02,26.539485931396484,41300.0,26.502599918983147,26.502599918983147,26.63170096242983,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
128,1993-08-03,26.55792808532715,81600.0,26.59481409655677,26.465713057253097,26.668586119016013,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
129,1993-08-04,26.55792808532715,434000.0,26.55792808532715,26.484156062867907,26.61325710217158,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
130,1993-08-05,26.50260353088379,36800.0,26.557932557044296,26.46571751344345,26.557932557044296,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
131,1993-08-06,26.539485931396484,402300.0,26.57637194380982,26.502599918983147,26.59481495001649,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
132,1993-08-09,26.687036514282227,828200.0,26.613264471395475,26.557935439230413,26.76080855716898,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
133,1993-08-10,26.668575286865234,604900.0,26.668575286865234,26.631689290617842,26.68701828498893,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
134,1993-08-11,26.668575286865234,542200.0,26.65013228874154,26.65013228874154,26.742347279360022,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
135,1993-08-12,26.594816207885742,303700.0,26.74236026451756,26.502601172490852,26.74236026451756,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
136,1993-08-13,26.631696701049805,103500.0,26.613253697794228,26.613253697794228,26.650139704305378,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
137,1993-08-16,26.77925682067871,241800.0,26.650155720303538,26.650155720303538,26.85302887803595,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
138,1993-08-17,26.8714542388916,369300.0,26.760796225553683,26.760796225553683,26.8714542388916,966.0,966.0,966.0,966.0,966.0,966.0,966.0,966.0,144.4,1.947008310249308,51.63666663584618
